,Unnamed: 0,tweet,label
308,308,korban bencana gempa tsunami sigi sulteng butuh trauma healing http dlvr qnglbs,gempatsunami
309,309,program studi saing paling tinggi sbmptn tahun lalu twitter uggbfopko,non_gempatsunami
310,310,gempa magnitudo jadi bitung sulawesi utara sulut gempa potensi tsunami,gempatsunami
311,311,jokowi undang maskapai asing budi karya sorot asas cabotage,non_gempatsunami
312,312,jadi gempa daerah pantai potensi tsunami turut bmkg jabar garut waspada tasikmalaya siaga ciamis siaga jateng kebumen waspada cilacap waspada yogyakarta kulon progo waspada warga dihimbau tetap waspada lengkap,gempatsunami
313,313,bulan pernuh berkah bantu saudara saudara butuh cara posting foto video baik bulan ramadan hashtag klykebaikan tiap foto video yang kamu unggah nila rupiah ajak teman teman kamu ikut twitter tedepervb,non_gempatsunami
314,314,gempa jadi tasikmalaya potensi tsunami twitter crffpxdtic,gempatsunami
315,315,andy tahan polres metro jakarta pusat polisi jerat undang undang darurat,non_gempatsunami
316,316,pamungkas turut prihatin gempa tsunami palu donggala bahkan rekan sempat sulut hubung keluarga palu http dlvr qlmqyb,gempatsunami
317,317,menhub terbang balon udara liar pidana,non_gempatsunami
318,318,sangkut rupa korban hoax,non_gempatsunami
319,319,instruksi jokowi kait tangan gempa donggala tsunami palu http dolna,gempatsunami
320,320,jerry gray tangkap polres metro jakbar atas tusuhan sebar ujar benci berita bohong http mfmlj,non_gempatsunami
321,321,foto ingat tahun gempa bumi tsunami jepang twitter zdjxnwqz,gempatsunami
322,322,bikin warga ganggu jenazah korban gempa tsunami belum makam palu sulawesi tengah mulai timbul aroma sedap,gempatsunami
323,323,chevrolet trailblazer model kabin ganda tampang gagah http khvxpe,non_gempatsunami
324,324,siapa anggota mawar dulu libat culi aktivis panjang ikut lapor majalah tempo edisi,non_gempatsunami
325,325,gempa baratdaya lombokutara potensi tsunami bmkg twitter yfqwqddwz,gempatsunami
326,326,masturbasi ujung ejakulasi kurang orang laki laki laku hubung seks pasang http khyybi,non_gempatsunami
327,327,selandia baru tarik pasu irak afganistan http kgowfy,non_gempatsunami
328,328,maskapai selandia baru boleh pramugari tato http zgtx,non_gempatsunami
329,329,sejarah pernah buat putus batal menang pasang calon paslon menang twitter dlrhuebbhv,non_gempatsunami
330,330,gempa baratlaut rotendao potensi tsunami bmkg twitter nbksrkbx,gempatsunami
331,331,libur lebaran panorama tabek patah tanah datar ramai mudik,non_gempatsunami
332,332,negara negara cemar banyak kapita http xeiqc,non_gempatsunami
333,333,adil australia putus salah jelas garuda http xclyt,non_gempatsunami
334,334,tetap waspada gempa tsunami http adyt,gempatsunami
335,335,menteri pupr basuki hadimuljono aku siap buat pita kejut pita anti ngantuk ruas cikopo palimanan cipali begini siap pupr detikfinance,non_gempatsunami
336,336,pimpin eropa tengah siap resmi luncur tempur generasi baru hari senin waktu tempat http dlvr rlsdx,non_gempatsunami
337,337,bandara hingga labuh palu rusak akibat gempa tsunami,gempatsunami
338,338,masyarakat hindar pesisir pantai telah gempa antisipasi jadi tsunami http dlvr qmgwr,gempatsunami
339,339,gempa timbul tsunami pusat gempa dangkal gempa rasa kuat ambon banda malu tengah lama detik,gempatsunami
340,340,chevrolet trailblazer model kabin ganda tampang gagah http khvxpe,non_gempatsunami
341,341,gempa guncang sulawesi utara warga tepi pantai khawatir tsunami http afolu,gempatsunami
342,342,polisi republik indonesia sedang meta siapa aktor libat rusuh aksi massa lalu http wxgtku,non_gempatsunami
343,343,gempa tenggara niasselatan sumut tidak potensi tsunami bmkg,gempatsunami
344,344,gempa baratdaya sumbabarat potensi tsunami bmkg twitter ufcnekspp,gempatsunami
345,345,bencana rangkap tiga landa palu gempa tsunami likuifaksi sejati bukan kali likuifaksi landa palu riwayat likuifaksi kota sulawesi,gempatsunami
346,346,gempa tenggara buru malu tidak potensi tsunami bmkg,gempatsunami
347,347,mitsubishi buka dealer tangerang otomotif,non_gempatsunami
348,348,kata ridwan kamil soal bandara kertajati batal embarkasi haji,non_gempatsunami
349,349,tambah anggar infrastruktur tahun aju pupr jadi nila triliun http wtybd,non_gempatsunami
350,350,gempa guncang filipina ingat tsunami unbtuk indonesia http vdgb,gempatsunami
351,351,gempa tsunami palu hancur ribu rumah http xpupdo,gempatsunami
352,352,jokowi pimpin lantik gubernur wagub lampung arinal nunik http,non_gempatsunami
353,353,bantu korban gempa tsunami donggala palu selandia baru siap http dlvr qmdttz,gempatsunami
354,354,ihsg sesi tutup lemah poin persen,non_gempatsunami
355,355,kubu jokowi serah bukti mahkamah konstitusi rangka hadap sidang http kmoam,non_gempatsunami
356,356,minus neymar brasil tetap wajib juara copa america http wsafzv,non_gempatsunami
357,357,turut eggi sudjana people power maksud unjuk rasa gedung bawaslu http quwxo,non_gempatsunami
358,358,populisme agama kuat amin kunci menang jokowi,non_gempatsunami
359,359,bambang widjojanto baca gugat pilpres versi baik http wqyos,non_gempatsunami
360,360,lokasi korea utara untuk eksekusi mati http wvkkpw,non_gempatsunami
361,361,kirim pasu sehat palu bantu tangan gempa tsunami twitter oqqzaegno,gempatsunami
362,362,suzuki jimny sold luncur indonesia http iajin,non_gempatsunami
363,363,gempa tsunami punya dampak positif alam benar http dlvr qvsd,gempatsunami
364,364,gempa tenggara palu sulteng potensi tsunami bmkg twitter exeyqro,gempatsunami
365,365,gempa pada bawah muka laut data terima gempa sebut potensi tsunami http dlvr rdmd,gempatsunami
366,366,forum negara negara kelompok ekonomi dunia pakat kerangka baru paja ekonomi digital akan laku seluruh dunia http wvgux,non_gempatsunami
367,367,konser chainsmokers jadi awal temu jessica iskandar richard kyle http kjqbf,non_gempatsunami
368,368,gempa besar akibat tsunami lantas bagaimana riwayat potensi gempa tsunami selatan jawa http dlvr qyyssl,gempatsunami
369,369,banyak blunder tata ruang laku level daerah misal buat bangun tingkat tempat rawan gempa tsunami ecotalk amankahjakartadaritsunami,gempatsunami
370,370,hukum jokowi tolak keras ubah berkas phpu kubu prabowo,non_gempatsunami
371,371,gempa timurlaut acehbarat potensi tsunami bmkg twitter vzbnffkn,gempatsunami
372,372,kiat kendara sepeda motor aman nyaman mudik,non_gempatsunami
373,373,arus balik macet daftar spbu dekat luar trans jawa http rdjzr,non_gempatsunami
374,374,gempa guncang lampung potensi tsunami http detik vdxpja,gempatsunami
375,375,ungkap jaring narkoba internasional polda aman sabu http xsrquf,non_gempatsunami
376,376,awas ahli gempa ingat gempa susul tsunami chili detik,gempatsunami
377,377,bangun huni tetap korban rumah rusak akibat gempa tsunami palu donggala prioritas kualitas bangun http dlvr qrkxp,gempatsunami
378,378,arrc thailand balap astra honda target menang,non_gempatsunami
379,379,fakta hoaks benar prabowo sandiaga menang mahkamah konstitusi fakta sini http wofar,non_gempatsunami
380,380,gempa bumi magnitudo jadi poso sulawesi tengah gempa sebut timbul potensi tsunami,gempatsunami
381,381,jakarta selalu padat aktivitas warga kini jadi lengang,non_gempatsunami
382,382,jenazah korban gempa tsunami sulteng tiba bandara kualanamu,gempatsunami
383,383,puncak arus balik bandara palembang penuh orang,non_gempatsunami
384,384,royal enfield continental gaya balap klasik,non_gempatsunami
385,385,gempa baratlaut boroko bolmut sulut potensi tsunami bmkg twitter uaplqpxu,gempatsunami
386,386,gempa guncang papua nugini potensi tsunami http cfaqp,gempatsunami
387,387,boleh warga bayar biaya obat sampah plastik ungkap kepala puskesmas kempo faisal latar belakang,non_gempatsunami
388,388,harga emas antam pagi naik gram jadi gram,non_gempatsunami
389,389,jasa marga jelas soal hoax struk transaksi asuransi,non_gempatsunami
390,390,jasa marga henti contraflow jalan jakarta cikampek,non_gempatsunami
391,391,komnas terima hasil autopsi tunjuk guna peluru tajam ricuh,non_gempatsunami
392,392,gempa baratdaya tanggamus lampung potensi tsunami bmkg twitter rvhwuukge,gempatsunami
393,393,kisah heroik wartawan liput gempa tsunami sulteng detik,gempatsunami
394,394,sistem satu arah trans jawa laku pagi jalan lancar,non_gempatsunami
395,395,kayak fadli tahu atur tahap milu atur undang undang masa sidang sesuai tahap sebut ujar inas pilpres sidangsengketapilpres,non_gempatsunami
396,396,bandara sepi musim mudik nyaris paruh tumpang pindah,non_gempatsunami
397,397,kalah diddy bagai rapper kaya tahun,non_gempatsunami
398,398,perintah laku awas khusus jumlah obyek wisata jalurnnya nilai paling rawan celaka lalu lintas lebaran http yzjnxt,non_gempatsunami
399,399,mulai kamis pekan jalan perimeter selatan buka,non_gempatsunami
400,400,update bmkg gempa kebumen potensi tsunami http viybid,gempatsunami
401,401,jumlah kisah unik lahir balik karya ulama jelas soal haji sangat detail presisi orang sama sekali pernah makkah hingga kitab tetap selamat walaupun lempar laut https tirto,non_gempatsunami
402,402,gempa baratlaut malu tidak potensi tsunami bmkg,gempatsunami
403,403,banyak daging celeng asal palembang ekspor vietnam,non_gempatsunami
404,404,pusat laut gempa potensi tsunami regional,gempatsunami
405,405,gempa tenggara simeulue aceh potensi tsunami bmkg twitter unlnhddn,gempatsunami
406,406,bila jadi menteri sus pudjiastuti jadi wartawan,non_gempatsunami
407,407,suami meni ana pungky diam diam cerai http kgksd,non_gempatsunami
408,408,gempa baratdaya jayawijaya papua potensi tsunami bmkg twitter sbyjfmk,gempatsunami
409,409,yamaha luncur motor berlivery monster energy motogp garang,non_gempatsunami
410,410,gempa bumi magnitudo jadi kabupaten aceh singkil aceh gempa potensi timbul tsunami,gempatsunami
411,411,donald trump serang wali kota london sadiq khan usai jadi peristiwa tusuk tembak renggut korban jiwa london kini khan tanggap,non_gempatsunami
412,412,raih opini tahun turut tan catat sejarah baru,non_gempatsunami
413,413,stres bagaimana yang paksa masuk jaksa buat stres kata ratna http stds,non_gempatsunami
414,414,gempa guncang nabire potensi tsunami http eptxh,gempatsunami
415,415,gempa guncang barat daya tawa sirine tsunami bunyi bmkg https instagram bcdefgfrbz,gempatsunami
416,416,kemendikbud siap tunjang khusus guru korban gempa tsunami sulteng http dlvr qmxhy,gempatsunami
417,417,gempa potensi tsunami,gempatsunami
418,418,cara insan tuli makna laku azan http wqwyr,non_gempatsunami
419,419,menhub sebut bumn kppu wenang atur harga tiket pesawat,non_gempatsunami
420,420,persero janji segera lapor kerja uang telah rapat umum pegang saham gelar http whxc,non_gempatsunami
421,421,universitas malikussaleh aceh utara siap asrama gratis sementara waktu mahasiswa korban gempa tsunami http dlvr qmnpc,gempatsunami
422,422,jembatan ponulele ikon kota palu hancur gempa tsunami,gempatsunami
423,423,juru bicara hizbut tahrir indonesia ismail yusanto kata pihak terima undang pemprov soal konten poster anti keras http mptj,non_gempatsunami
424,424,gempa guncang barat daya pacitan potensi tsunami twitter ltygiyxyd,gempatsunami
425,425,gempa guncang papua potensi tsunami http,gempatsunami
426,426,gempa potensi tsunami tasikmalaya http dlvr qbnvc,gempatsunami
427,427,ratu elizabeth dukacita korban gempa tsunami sulawesi tengah sulteng inggris gelontor bantu nila miliar,gempatsunami
428,428,gempa tsunami donggala palu http dlvr qlltc,gempatsunami
429,429,ajar dapat petik perlu kaji lebih giat tsunami akibat bukan gempa bumi perlu meta lokasi rawan http dlvr rvzk,gempatsunami
430,430,gerindra telusur duga fauka balik rusuh http wlbrxa,non_gempatsunami
431,431,gempa tsunami hancur jumlah fasilitas umum palu,gempatsunami
432,432,komisi hukum kapolri bahas rusuh http fwmut,non_gempatsunami
433,433,gempa tsunami palu dampak tiga fasilitas toyota http segcb,gempatsunami
434,434,fatih unru bekal akting sang ayah yayu unru rupa anak dik didi petet,non_gempatsunami
435,435,jepang goyang gempa bumi timbul tsunami https tfmdy,gempatsunami
436,436,gempa kuat magnitudo ingat dini tsunami sempat aktif sudah akhir jadi gempa kuat pusat gempa timur laut donggala sulawesi tengah,gempatsunami
437,437,twitter wbelydskg,non_gempatsunami
438,438,shalter trans jawa tumpang jemput armada hubung,non_gempatsunami
439,439,fadli taut berita bagi kecil bukti curang http wqqt,non_gempatsunami
440,440,wilayah rawan gempa tsunami indonesia twitter dbzytvbuto,gempatsunami
441,441,operator bisa tolak warga sudah datang coba kereta meski daftar cara online http ieddui,non_gempatsunami
442,442,kumparanbola tahu kamu asosiasi sepak bola eopa uefa diri basel swiss juni diri uefa lontar ketua fifa asal swiss ernst thommen tahun twitter bmkhoqca,non_gempatsunami
443,443,gempa guncang flores timur potensi tsunami twitter kmtesuzgp,gempatsunami
444,444,arus balik padat jumlah rest area solo semarang tutup,non_gempatsunami
445,445,gempa landa meksiko tsunami besar menghadang,gempatsunami
446,446,duga curi ikan australia bawah umur pulang,non_gempatsunami
447,447,cita cita jadi model sejak usia tahun baru capai choi soon usia tahun,non_gempatsunami
448,448,gempa dangkal teluk elpaputi malu potensi tsunami hari selasa wilayah cont http nmqd,gempatsunami
449,449,tsunami jepang gempa susul jadi kali http,gempatsunami
450,450,andi wibowo kemudi todong pistol kemudi panther gambir aku milik senjata bela diri http dlvr rhyw,non_gempatsunami
451,451,presiden sama rombong menteri kabinet unjung posko kena dampak gempa tsunami ada desa loli salur banawa donggala sultengbangkit prayforpalu prayfordonggala twitter gsdoqwpxk,gempatsunami
452,452,gempa baratdaya bengkuluutara tidak potensi tsunami bmkg,gempatsunami
453,453,sidak laku dalam rangka operasi yustisi usai arus mudik lebaran,non_gempatsunami
454,454,gempa pasifik pagi potensi tsunami,gempatsunami
455,455,gempa guncang papua nugini potensi timbul gelombang tsunami,gempatsunami
456,456,hingga senin siang satu korban tenggelam temu http dlvr rkzyj,non_gempatsunami
457,457,ingat dini tsunami malut sulut gorontalo malu papuabar gempa http oibslhqm,gempatsunami
458,458,jacques verg kenal bagai acara deret diktator bunuh massal prinsip verg jelas orang acara punya wajib martabat klien kemudian tunjuk sisi benar sekalipun cuma cuil http tirto,non_gempatsunami
459,459,gempa magnitudo manokwari selatan potensi tsunami twitter fothydc,gempatsunami
460,460,ketua jamin hakim netral tangan gugat pilpres http kahxzm,non_gempatsunami
461,461,begini gerindra tegur anies soal pulau reklamasi http ijimu,non_gempatsunami
462,462,internet jadi dari pakai hari hari tangan baju topi kacamata prediksi tahun internet jadi satu sama badan dialogtempogenerasimudaberbudaya,non_gempatsunami
463,463,ingat dini cuaca wilayah kalimantan tengah bmkg lengkap klik taut ikut,non_gempatsunami
464,464,ingat dini cuaca wilayah bal juni bmkg lengkap klik taut ikut,non_gempatsunami
465,465,tahan mantan direktur utama sofyan basir rumah tahan kemarin http,non_gempatsunami
466,466,daftar terima didik baru ppdb provinsi jakarta jalur prestasi jenjang resmi buka begini tahap syarat ppdbonline dkijakarta,non_gempatsunami
467,467,gempa magnitudo guncang jayapura potensi tsunami twitter ipillbdvcf,gempatsunami
468,468,manipulasi lapor pajak usaha penjara denda,non_gempatsunami
469,469,satu taman bunga instagramable magelang taman bunga pagoda siap jadi lokasi foto foto hitsmu media sosial kita lihat tampak,non_gempatsunami
470,470,tsunami jadi sabtu malam jadi gempa bumi celaka jadi bagaimana cara tidak mati http dlvr qvgty,gempatsunami
471,471,tarif batas pesawat turun andil inflasi tetap tinggi,non_gempatsunami
472,472,gempa baratdaya malukutenggara tidak potensi tsunami bmkg,gempatsunami
473,473,analisis gempa bumi laut malu potensi tsunami twitter fgobrtlpsr,gempatsunami
474,474,gempa baratlaut tobasamosir sumut potensi tsunami bmkg twitter efhkezio,gempatsunami
475,475,tempoterbaru lanjut rusuh siapa orang orang balik simak cerita lengkap twitter ysqqadxqy,non_gempatsunami
476,476,selamat tahun baru hijriah muharram masjid raya padang untuk tempat ibadah umat muslim juga untuk shelter evakuasi gempa bumi potensi tsunami siapuntukselamat budayasadarbencana masjidraya happy islamic year twitter bopydzcaq,gempatsunami
477,477,celaka untun jadi ruas cipali akibat celaka orang tewas luka luka twitter fzmrksyk,non_gempatsunami
478,478,mahathir mohamad minta asean ulur bantu korban gempa tsunami sulawesi tengah sulteng,gempatsunami
479,479,gempa potensi tsunami,gempatsunami
480,480,cile landa gempa tsunami bnpb minta masyarakat jauh pantai http affyq,gempatsunami
481,481,ahmad dhani kembali cipinang usai vonis kasus idiot http wutiyh,non_gempatsunami
