,tweet,label
128,LAPAN merilis foto citra satelit sebelum serta sesudah bencana gempa dan tsunami di wilayah Palu - Donggala. Begini perbedaannya: via @detikinet https://inet.detik.com/fotoinet/d-4237940/penampakan-sebelum-dan-sesudah-gempa-palu---donggala-dari-satelit?tag_from=wp_nhl_judul_21&_ga=2.42401573.1434771319.1538360011-120382789.1536237141&utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom …,gempatsunami
129,Peringatan dini cuaca wilayah Gorontalo [02 Juni 2019] #BMKG Selengkapnya klik tautan berikut  http://www.bmkg.go.id/peringatan-dini/?p=cqcl20190602 …,non_gempatsunami
130,Kemendagri menerjunkan tim dari pemerintah pusat ke Palu dan Donggala setelah kedua kota itu lumpuh pemerintahannya akibat gempa dan tsunami.  http://dlvr.it/Qm0vrn,gempatsunami
131,"Pulau Sumba Diguncang Gempa 5 SR, Tidak Berpotensi Tsunami  http://detik.id/V2nRo5",gempatsunami
132,Anda akan mudik dengan sepeda motor? Perhatikan hal 6 ini. https://gaya.tempo.co/read/1210009/keluarga-mudik-dengan-motor-penting-lakukan-persiapan-ini?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=gaya_Bella …,non_gempatsunami
133,BMKG menyatakan gempa yang mengguncang Malang tidak berpotensi tsunami  http://bit.ly/2tnjS5b,gempatsunami
134,[Gempa dan Tsunami]  Jangan Pernah Bikin Anak-anak Menderita  http://kom.ps/D6K,gempatsunami
135,Ribuan Siswa Aceh Ikuti Belajar Simulasi Gempa Bumi dan Tsunami  https://goo.gl/op37oG,gempatsunami
136,TNI AU Turunkan Kekuatan Penuh Bantu Korban Gempa Donggala dan Tsunami Palu  http://dlvr.it/QlrFN9,gempatsunami
137,"Ketinggian hilal untuk esok hari di Indonesia, rata-rata di atas 10° BMKG tetap melakukan pengamatan hilal walau sudah pasti 1 Syawal 1440 H jatuh pada hari Rabu. Buat sobat BMKG yang penasaran melihat hilal Syawal, Mimin akan infokan lebih lanjut ya.. pic.twitter.com/GhA5R9Hjc5",non_gempatsunami
138,"Roofbox dan Head Unit Laris Diburu Pemudik, Simak Harganya https://otomotif.tempo.co/read/1210944/roofbox-dan-head-unit-laris-diburu-pemudik-simak-harganya?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
139,Gempa Sebabkan Tsunami Kecil di Halmahera  http://bit.ly/1vfLXYQ,gempatsunami
140,Mengapa Gempa Besar di Alaska Tidak Memicu Tsunami?  http://dlvr.it/QCVPq3,gempatsunami
141,"Tips Merawat Mobil Usai Digunakan untuk Mudik, Simak Ulasannya https://otomotif.tempo.co/read/1211945/tips-merawat-mobil-usai-digunakan-untuk-mudik-simak-ulasannya?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
142,"Persaingan ketat antara Marcelo dan Reguilon urung memunculkan sosok menjanjikan di posisi bek kiri Real Madrid musim depan. Ferland Mendy, pemain asal Perancis, bakal jadi alternatif tepat. http://tirto.id/ecfg",non_gempatsunami
143,"""Uang dari Pak Jokowi untuk modal beli perabotan warung yang ludes terbakar."" https://metro.tempo.co/read/1210181/kerusuhan-22-mei-jokowi-bantu-rp-75-juta-untuk-warung-ismail?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=Metro_Robb …",non_gempatsunami
144,Sejumlah partai politik yang tergabung dalam koalisi pendukung pasangan Joko Widodo-Ma'ruf Amin memberi sinyal penolakan terhadap wacana pembentukan kabinet rekonsiliasi  http://bit.ly/2RgoWU2,non_gempatsunami
145,"Ketua tim hukum TKN, Yusril Ihza Mahendra mendatangi MK guna berkonsultasi dengan panitera MK mengenai teknis permohonan menjadi pihak terkait http://bit.ly/2K8fH6V",non_gempatsunami
146,"Purnawirawan Tersangka Makar, Panglima TNI Serahkan Kepada Polisi http://bit.ly/31yLnZF",non_gempatsunami
147,"5 Zodiak yang Suka Kejutan, Mana Saja? http://bit.ly/2RibXl3",non_gempatsunami
148,United States Cyber Command disebut melancarkan sejumlah serangan terhadap infrastruktur listrik milik Rusia selama beberapa bulan ke belakang. https://inet.detik.com/cyberlife/d-4588399/pasukan-cyber-as-serang-instalasi-listrik-rusia?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1560729203 …,non_gempatsunami
149,"Akhir September lalu akses menuju Kota Palu banyak tertutup oleh jalan dan jembatan yang rusak akibat gempa, tsunami, dan likuifaksi.  http://dlvr.it/QqGydN",gempatsunami
150,"Pernyataan JK dapat dilihat sebagai inisiatif meredakan ketegangan antarkubu. Namun, hal ini belum cukup untuk mendorong rekonsiliasi dan mesti ditindaklanjuti dengan pertemuan antara Jokowi dan Prabowo. https://tirto.id/d9wF",non_gempatsunami
151,Ratusan ribu kendaraan memadati ruas Tol Palimanan menuju Jakarta  http://bit.ly/2QZAYB4  pic.twitter.com/FMNNrVsLaU,non_gempatsunami
152,"#Gempa Mag:5.0, 31-Jul-18 04:44:25 WIB, Lok:0.16 LU,96.64 BT (133 km BaratDaya NIASBARAT-SUMUT), Kedlmn:41 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/K1hTyboHZQ",gempatsunami
153,"Meski demikian, informasi BMKG menyatakan gempa di Maluku Tenggara ini tak berpotensi tsunami. https://kumparan.com/@kumparannews/gempa-6-4-m-di-maluku-tenggara-terasa-hingga-sorong-1rHJQqQ0zqE?utm_medium=post&utm_source=Twitter&utm_campaign=int …",non_gempatsunami
154,"Gempa bumi bermagnitudo 4,8 terjadi di Kabupaten Pohuwato, Gorontalo. Gempa ini tak berpotensi menimbulkan gelombang tsunami.  https://news.detik.com/berita/4355634/gempa-magnitudo-48-terjadi-di-pohuwato-gorontalo?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1545499706 …",gempatsunami
155,6 Fakta Pilu Usai Gempa dan Tsunami Palu Berakhir  http://bit.ly/2OnmufK,gempatsunami
156,Pemprov Jateng Siap Tampung Siswa Korban Gempa dan Tsunami Sulteng  http://detik.id/67FdE9  pic.twitter.com/JFHcHyV0cn,gempatsunami
157,Polisi bakal menetapkan Anshor (29) sebagai tersangka. Ia mengakui menyerang sopir bus Safari Lux yang mengalami tabrakan beruntun di Tol Cipali. Apa penjelasan polisi? #kecelakaan #tolcipali https://news.detik.com/berita-jawa-barat/d-4588697/kapolda-jabar-anshor-penyerang-sopir-bus-pasti-tersangka?utm_content=detikcom&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1560748722 …,non_gempatsunami
158,FOTO: Operasi Pasar Elpiji Pasca Gempa dan Tsunami Palu  http://dlvr.it/QmdsfP,gempatsunami
159,Peringatan dini cuaca wilayah Kepulauan Bangka Belitung [09 Juni 2019] #BMKG Selengkapnya klik tautan berikut  http://www.bmkg.go.id/peringatan-dini/?p=zbyj20190609 …,non_gempatsunami
160,"#Gempa Mag:5.7, 06-Dec-18 08:02:46 WIB, Lok:8.37 LS,116.06 BT (23 km BaratLaut MATARAM-NTB), Kedlmn:10 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/BQl01oYkrV",gempatsunami
161,Kader muda Partai Golkar yang tergabung dalam Barisan Pemuda Partai Golkar (BPPG) mendorong dipercepatnya pergantian kepemimpinan di Golkar. https://news.detik.com/berita/d-4587932/dorong-bamsoet-jadi-ketum-barisan-pemuda-golkar-desak-munas-dipercepat?utm_term=echobox&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1560666327 …,non_gempatsunami
162,"#Gempa Mag:5.0, 12-Apr-19 17:21:25 WIB, Lok:3.79 LS,131.47 BT (133 km Tenggara SERAMBAGIANTIMUR-MALUKU), Kedlmn:10 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/E8YjTzhjaz",gempatsunami
163,"#Infografis Hari ini, Presiden @jokowi kembali mengunjungi korban gempa dan tsunami di Sulteng. Ini kunjungan kedua Jokowi ke Sulteng pasca terjadinya gempa dan tsunami.  http://detik.id/6fAPuj  pic.twitter.com/GKo5cQcBAA",gempatsunami
164,Puncak Arus Balik di Stasiun Purwokerto Diprediksi Besok https://ramadan.tempo.co/read/1212867/puncak-arus-balik-di-stasiun-purwokerto-diprediksi-besok?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …,non_gempatsunami
165,"#Gempa Mag:5.0, 13-Jan-19 08:16:22 WIB, Lok:3.47 LU,128.60 BT (124 km TimurLaut PULAUMOROTAI-MALUT), Kedlmn:10 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/tRtWcA2sgi",gempatsunami
166,"#Gempa Mag:5.0, 19-Apr-19 19:29:14 WIB, Lok:11.67 LS,116.29 BT (329 km Tenggara LOMBOKTENGAH-NTB), Kedlmn:10 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/bJ2cC8acSt",gempatsunami
167,FOTO: Korban Gempa dan Tsunami Palu Ambil Air Bersih dari Pipa PDAM  http://dlvr.it/Qm9CCy,gempatsunami
168,"Ribuan pengungsi korban gempa dan tsunami di Kabupaten Donggala serta Kota Palu, Sulawesi Tengah, membutuhkan sejumlah bantuan yang mendesak.   https://tirto.id/c3E3",gempatsunami
169,"Libur Lebaran, Panorama Tabek Patah Tanah Datar Ramai Pemudik https://ramadan.tempo.co/read/1212871/libur-lebaran-panorama-tabek-patah-tanah-datar-ramai-pemudik?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
170,Dua Komponen Ini Sering Terlewat saat Perawatan Sebelum Mudik https://otomotif.tempo.co/read/1212033/dua-komponen-ini-sering-terlewat-saat-perawatan-sebelum-mudik?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …,non_gempatsunami
171,"Suami Menikah Lagi, Diana Pungky Diam-diam Sudah Bercerai? http://bit.ly/2KGKS9D",non_gempatsunami
172,"#Gempa Mag:5.5, 01-Apr-19 15:11:35 WIB, Lok:7.54 LU,94.44 BT (207 km BaratLaut KOTA-SABANG-ACEH), Kedlmn:10 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/FPgTB79jFs",gempatsunami
173,"Gempa bumi berkekuatan 7,5 Skala Richter yang disusul tsunami, yang menimpa Indonesia beberapa hari lalu telah memakan korban setidaknya 1.300 jiwa.  http://dlvr.it/QmH6lM",gempatsunami
174,"#Gempa Mag:5.2, 28-Jun-18 17:49:09 WIB, Lok:2.76 LS,127.55 BT (102 km BaratLaut SERAMBAGIANBARAT-MALUKU), Kedlmn:12 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/16ROzPDFXQ",gempatsunami
175,"Terbangkan Limbad dengan Zero Gravity, Izin Pilot Vlogger Dicabut https://bisnis.tempo.co/read/1210264/terbangkan-limbad-dengan-zero-gravity-izin-pilot-vlogger-dicabut?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
176,"Transformasi kebijakan industrialisasi melalui Making Indonesia 4.0 membuat Sektor Industri memberi kontribusi terbesar thdp total penerimaan pajak yang meningkat 11,12% dibandingkan tahun 2017 dan telah menyumbang investasi terbesar selama 4 tahun terakhir. #industri4.0 pic.twitter.com/9ayDom8GWF",non_gempatsunami
177,"Gempa Bumi Guncang Lampung Selatan, Tak Berpotensi Tsunami  http://detik.id/6i5uKD  pic.twitter.com/9q8Ts3733l",gempatsunami
178,Berbagai cara unik dilakukan Jepang dalam kampanye dan promosi.   http://bit.ly/2IFBOQ0  pic.twitter.com/E5ojBu0vf6,non_gempatsunami
179,Peringatan dini cuaca wilayah Kalimantan Tengah [01 Juni 2019] #BMKG Selengkapnya klik tautan berikut http://www.bmkg.go.id/peringatan-dini/?p=xj8u20190601 …,non_gempatsunami
180,Tsunami Pasca-Gempa Solomon Rusak 3 Desa & 5 Tewas  http://lp6.co/1iss,gempatsunami
181,Di Amerika Latin semua bisa terjadi. Ada Hitler dan Lenin yang bersaing sengit buat jadi walikota di sebuah kota kecil di Peru. Ada pula Fidel Castro dan Mao yang ikut memilih dalam pemilu Venezuela tahun 2006. Ada ada sj. https://tirto.id/d9nw,non_gempatsunami
182,Pesan Menteri Desa Bagi Para Pemudik https://bisnis.tempo.co/read/1210528/pesan-menteri-desa-bagi-para-pemudik?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …,non_gempatsunami
183,Kita tidak kekurangan hasil-hasil riset untuk membuktikan gempa bumi dan tsunami adalah keberulangan yang niscaya. Yang hampir tidak kita miliki adalah pemimpin yang benar-benar berpihak kepada rakyat dan bisa menerima masukan ilmiah. #Opini https://tirto.id/dboY,gempatsunami
184,"Jika Anda ingin menggunakan dua akun WhatsApp, ada beberapa ponsel pintar Android yang datang dengan fitur kloning Aplikasi atau App twin. http://bit.ly/2F1rRv2",non_gempatsunami
185,"#Gempa Mag:5.2, 19-Jan-19 01:51:59 WIB, Lok:3.45 LU,128.80 BT (128 km TimurLaut PULAUMOROTAI-MALUT), Kedlmn:10 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/Vjg4PRyUDS",gempatsunami
186,"Gempa M 5,2 terjadi di Morotai, Maluku Utara. Gempa ini tak berpotensi tsunami.  https://news.detik.com/berita/4391266/gempa-m-52-terjadi-di-perairan-morotai-tak-berpotensi-tsunami?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1547838561 …",gempatsunami
187,"Selain hasil panen yang melimpah, penggunaan padi jenis ini diharap akan membawa nilai tambah bagi petani.Seperti apa hasilnya? #Regional https://regional.kompas.com/read/2019/06/17/12521861/jawa-timur-uji-coba-jenis-padi-1-kali-tanam-5-kali-panen …",non_gempatsunami
188,"Pemimpin redaksi majalah Tempo, Arif Zulkifli, menghargai laporan keberatan eks pemimpin Tim Mawar, Mayor Jenderal Purnawirawan Chairawan, ke Dewan Pers atas pemberitaan seputar kerusuhan Jakarta 22 Mei lalu  http://bit.ly/2KFBSSa",non_gempatsunami
189,Kamu masih ingat kejadian gempa tsunami di Aceh pada 2004 ?  Twit memori kamu dengan tagar:   #ecotalk #amankahjakartadaritsunami,gempatsunami
190,PBB Imbau RI Soal Kebutuhan Mendesak Korban Gempa-Tsunami Sulawesi Tengah  http://dlvr.it/Qm8f8g,gempatsunami
191,Peringatan dini cuaca wilayah Kalimantan Tengah [11 Juni 2019] #BMKG Selengkapnya klik tautan berikut http://www.bmkg.go.id/peringatan-dini/?p=9hip20190611 …,non_gempatsunami
192,"#Gempa Mag:5.3, 27-Jan-19 11:36:58 WIB, Lok:1.62 LU,94.76 BT (180 km BaratDaya KAB-SIMEULUE-ACEH), Kedalaman:10 Km, tidak berpotensi tsunami #BMKG",gempatsunami
193,"Melihat berbagai hasil penelitian mengenai potensi gempa besar dan tsunami dari dasar laut Banda, tidak ada salahnya pemerintah segera melakukan mitigasi bencana.   https://tirto.id/c4n4",gempatsunami
194,Penantang Tesla Model S dari Mercedes-Benz Diklaim Paling Nyaman https://otomotif.tempo.co/read/1212257/penantang-tesla-model-s-dari-mercedes-benz-diklaim-paling-nyaman?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …,non_gempatsunami
195,Kepadatan di Jalan Tol Jakarta-Cikampek karena arus balik sudah sampai simpang susun Cikunir. Masih 70 persen pemudik belum kembali. http://bit.ly/2MCJg3l,non_gempatsunami
196,Calon presiden Prabowo Subianto meminta para pendukungnya tak berunjuk rasa di Mahkamah Konstitusi selama masa sidang gugatan hasil pemilihan presiden 2019  http://bit.ly/2WxJ6Kh,non_gempatsunami
197,"UI Kirim Bantuan Tim Ahli untuk Tsunami dan Gempa Palu, Donggala  http://bit.ly/2yaecxo",gempatsunami
198,7 Permohonan Prabowo - Sandi ke Mahkamah Konstitusi https://pilpres.tempo.co/read/1211198/7-permohonan-prabowo-sandi-ke-mahkamah-konstitusi?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …,non_gempatsunami
199,Korban Tewas Gempa dan Tsunami Jepang Jadi 1.000 Orang...  http://de.tk/PpUX3,gempatsunami
200,"Dari banyaknya manusia di dunia ini, ada sekelompok kecil yang seringnya tidak bisa ikut nimbrung di pembicaraan hari Senin waktu Indonesia mengenai #GameOfThrones.   Ya tida apa-apa juga, karena apapun tontonannya, we fall in love with people we ca...... https://tirto.id/dMTQ",non_gempatsunami
201,Ratusan Bangunan Rusak Akibat Gempa-Tsunami di Palu  http://detik.id/6VEkwN  via @detik_foto pic.twitter.com/gthU6MF8So,gempatsunami
202,"#Gempa Mag:5.4, 20-May-18 02:08:37 WIB, Lok:4.31 LS,102.41 BT (44 km BaratDaya SELUMA-BENGKULU), Kedlmn:31 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/KDbRYU3Gev",gempatsunami
203,Alasan Penumpang Rebut dan Serang Sopir Bus Maut di Cipali http://bit.ly/2IQROyJ,non_gempatsunami
204,"Gempa bumi bermagnitudo 5,5 mengguncang Kabupaten Aceh Singkil. Gempa tidak berpotensi menimbulkan gelombang tsunami.  https://news.detik.com/berita/d-4462903/gempa-m-55-guncang-aceh-singkil?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1552312187 …",gempatsunami
205,"Sebelum sidang dimulai, Ketua Hakim Konstitusi Anwar Usman menegaskan bahwa para hakim tidak akan tunduk dan takut pada siap #News  http://bit.ly/2WFIveC  pic.twitter.com/I506eEo8tN",non_gempatsunami
206,"Canada plans to ban some single-use plastics like straws, bags, and cutlery by early 2021, Prime Minister Justin Trudeau says. http://bit.ly/2WxfCMG",non_gempatsunami
207,"#Gempa Mag:5.1, 27-Feb-19 07:11:26 WIB, Lok:5.15 LU,127.20 BT (134 km TimurLaut KEP-TALAUD-SULUT), Kedlmn:122 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/qpPmnlOkmb",gempatsunami
208,"BMKG: Gempa Guncang Lombok dan Bali, Tidak Berpotensi Tsunami  http://bit.ly/2L0holx",gempatsunami
209,"Dampak Gempa 8,2 SR Chile, Tsunami Terjadi di Kepulauan Solomon 10 Cm  http://de.tk/VXqHfc",gempatsunami
210,"Satu-satunya warga Filipina yang ada di Palu, Sulawesi Tengah (Sulteng) dilaporkan hilang usai gempa dan tsunami menerjang. Ini laporannya:   https://news.detik.com/internasional/d-4236837/satu-satunya-warga-filipina-di-palu-hilang-usai-gempa-dan-tsunami?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom …",gempatsunami
211,"Jejak Gempa di Jawa Timur, Usik Malam dan Tinggalkan Trauma Tsunami  http://bit.ly/2ydfPv5",gempatsunami
212,"Gempa 5,4 SR Guncang Sabang, Tak Potensi Tsunami  http://detik.id/6JXIh3  pic.twitter.com/LPiU7OFdqb",gempatsunami
213,Eggi Sudjana menyebut kalau People Power yang dia maksud adalah demonstrasi pada 9 dan 10 Mei 2019. https://metro.tempo.co/read/1210312/begini-penjelasan-tertulis-eggi-sudjana-soal-people-power?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=Metro_Robb …,non_gempatsunami
214,"#Liputan6Berbagi  Yuk, Berdonasi Bersama KLY Universe untuk Korban Gempa dan Tsunami Palu.  https://goo.gl/u5BgBW  @kitabisacom pic.twitter.com/2LZu6r7Ace",gempatsunami
215,"Ada Gempa 5,1 SR di Aceh, Tak Berpotensi Tsunami  http://detik.id/VETA8O  pic.twitter.com/UJ56wPLL21",gempatsunami
216,"H-2 Lebaran, 2.700 Mobil Keluar dari GT Madiun dalam 6 Jam https://bisnis.tempo.co/read/1211959/h-2-lebaran-2-700-mobil-keluar-dari-gt-madiun-dalam-6-jam?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
217,"Dir. Kesiapsiaggan, Dir. Tanggap Darurat dan para pejabat di Kab. Sikka dalam acara Pra Latihan Geladi Gempa & Tsunami  pic.twitter.com/4DAV8O8V",gempatsunami
218,David Agung Susanto / Jonathan Gray Juara Tenis ITF Singapura http://bit.ly/2KG9Y8H,non_gempatsunami
219,Gempa tersebut tidak berpotensi tsunami.  https://kumparan.com/@kumparannews/gempa-5-magnitudo-guncang-kepulauan-talaud-sulut-1546299542717255714?utm_source=Twitter&utm_campaign=int&utm_medium=post …,gempatsunami
220,"Gempa besar bisa mengakibatkan tsunami. Lantas, bagaimana riwayat dan potensi gempa juga tsunami di Selatan Jawa?  http://dlvr.it/QyySsl",gempatsunami
221,BMKG menganalisis gempa di Sulteng dan mencabut peringatan dini tsunami.  https://kumparan.com/@kumparannews/update-gempa-sulteng-bmkg-analisis-peringatan-dini-tsunami-1qsFCBGdX9G?utm_source=dlvr.it&utm_medium=twitter …,gempatsunami
222,"Biaya Parkir Pinggir Jalan di Cina Tembus Rp 173 juta, Alasannya https://otomotif.tempo.co/read/1210863/biaya-parkir-pinggir-jalan-di-cina-tembus-rp-173-juta-alasannya?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
223,"Gempa 5,3 M Guncang Pulau Morotai di Malut, Tak Berpotensi Tsunami  http://dlvr.it/QYslZb",gempatsunami
224,Para pelaku datang dengan menggunakan mobil dan menodongkan senjata api. Aksi mereka hanya berlangsung dalam hitungan detik. https://news.detik.com/berita/d-4587681/geger-perampokan-6-kg-emas-di-tangerang?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1560640185 …,non_gempatsunami
225,Polisi akan mencari tahu tren menggadaikan istri di Lumajang yang berujung pembunuhan. https://kumparan.com/@kumparannews/polisi-telusuri-gadai-istri-di-lumajang-yang-berujung-pembunuhan-1rGjp41NdMk?utm_medium=post&utm_source=Twitter&utm_campaign=int …,non_gempatsunami
226,"Mereka adalah perantau sebagai pedagang di Palu, sejak puluhan tahun silam dan telah menetap di daerah terdampak gempa dan tsunami.  http://dlvr.it/QmF4YX",gempatsunami
227,Aryaputra Teguharta terus memburu saham BFI Finance. Eksekusi penyitaan tidak dapat dilaksanakan karena saham telah beralih tangan  http://bit.ly/2IDEJZs,non_gempatsunami
228,"#Gempa Mag:5.1, 01-Feb-18 13:22:02 WIB, Lok:4.79 LS,125.18 BT (185 km TimurLaut WAKATOBI-SULTRA), Kedlmn:10 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/AafJoqIMgP",gempatsunami
229,Politikus PAN Ini Mengaku Partainya Tak Membahas Pindah Koalisi  https://pilpres.tempo.co/read/1213202/politikus-pan-ini-mengaku-partainya-tak-membahas-pindah-koalisi?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …,non_gempatsunami
230,"Top 3 News: Usai Sukabumi, BMKG Pastikan 3 Gempa Ini Tak Berpotensi Tsunami  http://dlvr.it/QwLXMk  pic.twitter.com/bprJ8MOPlv",gempatsunami
231,"Perang Dagang Cina-Amerika, DPR Minta Pemerintah Perkuat Stabilitas Negara https://bisnis.tempo.co/read/1213097/perang-dagang-cina-amerika-dpr-minta-pemerintah-perkuat-stabilitas-negara?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
232,Huawei secara intensif melakukan proses pengujian sistem operasi HongMeng http://bit.ly/2F9RxWB,non_gempatsunami
233,"Sesuai dengan namanya, Hijrah Fest adalah festival yang menyasar generasi Milenial dan generasi Z yang tertarik untuk mendalami ajaran islam.   Atau mungkin sederhananya, Hijrah Fest memfasilitasi orang untuk hijrah dengan cara kekinian. https://tirto.id/d5lb",non_gempatsunami
